"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0333073",314.643213424405,325.362730811271,289.380743830877,639.603897539712,702.20093593898,604.983759238423,0.00415697387076524,1.06652590985703,2.91689803182845e-05,2.09438389671884,2.3812227053033
"FBtr0075541",74.4706590061091,87.9699508278339,87.2964292429277,250.321499654227,231.420297218145,221.029186318459,0.00416300378483516,1.49094919014601,2.99436897081664e-05,2.81073840809771,2.38059319427001
"FBtr0076453",321.029769312398,332.529977902367,342.582676484897,687.405443425215,613.97410298912,723.99674703755,0.0043391138604061,1.02240567497495,3.35722356337588e-05,2.03130330862435,2.36259895362804
"FBtr0342814",539.10387881749,261.082812793046,465.12905805029,2323.14614222364,2690.62726786769,2637.16068638739,0.0043391138604061,2.65791875042959,3.38238735161156e-05,6.31121928212722,2.36259895362804
"FBtr0072102",96.7573851526715,91.5862747906867,83.047101186087,215.142138268671,241.376422478077,248.599500073627,0.00476705793335722,1.37829050132691,4.51104054165624e-05,2.59960152843331,2.32174957012362
"FBtr0305073",301.122029424317,305.181572767307,182.421607837684,960.424339001611,1101.7119311119,1075.1596780806,0.00476705793335722,2.02883553143015,4.5596855097829e-05,4.08075340081129,2.32174957012362
"FBtr0299564",120.90923552551,119.17271149666,111.275465838433,242.06905670388,258.017848587324,272.992535399611,0.00480483782554803,1.13621620874865,4.7383191148966e-05,2.19803781827635,2.31832126619693
"FBtr0331663",65.8808526471559,56.1861954699033,101.177886394016,311.265981589054,325.452462911905,305.820715096663,0.00476705793335722,2.12546780624438,4.6448029987279e-05,4.36344558595831,2.32174957012362
"FBtr0342810",669.061205246491,401.716896047727,307.673836481193,2652.2695554274,3478.35721998061,2963.10939684223,0.00476705793335722,2.79188023203193,4.67092723731189e-05,6.92531758238449,2.32174957012362
"FBtr0090014",1080.81764247913,1355.59952597355,1399.14071560608,2702.12140751077,2644.6376084947,2657.53694574065,0.00476705793335722,1.07127491431605,4.34274995877785e-05,2.10128946336284,2.32174957012362
"FBtr0304802",407.03003933003,379.141294888863,455.312687570231,857.273176277068,791.018619037789,933.471210731087,0.00484303242730585,1.0584257082481,5.10166908504515e-05,2.08265765214479,2.31488262305488
"FBtr0342607",27.878566920912,34.5015454171477,33.3253857201056,127.294653532077,120.802701725271,133.421680308403,0.0043391138604061,1.99902135972554,3.36277810040711e-05,3.99728755309891,2.36259895362804
"FBtr0081614",176.498678452619,140.979590237923,113.907797983575,481.081135988203,523.403576903993,615.835705664022,0.00537205149498082,1.93111294685016,6.4176037396369e-05,3.81349272320004,2.26985983295812
"FBtr0076364",207.851705895799,212.356054296696,253.627151349698,445.19442708344,433.624058202076,473.594529677546,0.00540308754139308,1.01151221836532,6.62133053297846e-05,2.01602316811144,2.26735799591889
"FBtr0076496",293.620005579976,255.902191436696,304.662918472311,577.403615049997,577.632187467292,683.503424731606,0.00591630560289988,1.10639453379131,7.63479590113024e-05,2.15306896880418,2.22794940089807
"FBtr0078841",19.0800730982313,28.2390433639145,29.8060926819271,134.626956846523,125.406488373469,126.474305421541,0.00476705793335722,2.33656982493564,4.02686920865057e-05,5.05100274193442,2.32174957012362
"FBtr0113323",35.1513961131881,20.2947502202067,19.2308827221032,261.510114453046,332.268579019962,260.763710635432,0.00476705793335722,3.54170476128306,4.37031449115617e-05,11.6455329610246,2.32174957012362
"FBtr0310064",83.8684270795107,99.8230993496497,80.1915934946182,222.809544544991,197.778284202071,222.500021151892,0.00657836530085796,1.29051584714605,9.03574750142858e-05,2.44615504132685,2.18188201353171
"FBtr0080263",42.4303224145141,125.655762351388,106.587755225563,804.475223923796,680.822608150636,783.748345332657,0.00657836530085796,3.18711117451438,9.18182533344933e-05,9.10785405953423,2.18188201353171
"FBtr0080839",525.90129909338,422.710474736767,574.09280048731,1164.97240049994,1048.40575269501,1128.14914794705,0.00591630560289988,1.1443559365658,7.66699948539399e-05,2.21047426264283,2.22794940089807
"FBtr0301850",76.5764255297112,138.057367519273,100.431623271856,434.912967928263,392.766513932239,360.445555471728,0.0066343838777308,1.95176831021674,9.68374927138975e-05,3.86848400891366,2.17819940300694
"FBtr0306087",142.611148353913,97.5879006000109,150.918743295041,420.777644483291,432.335280727599,524.2122013774,0.0066343838777308,1.83782010885043,9.6584723118992e-05,3.57469488920195,2.17819940300694
"FBtr0074745",172.033285497444,150.136093623296,168.104571906584,305.622271509237,354.448351797857,340.258951628674,0.0066343838777308,1.02513943500895,9.72992641528254e-05,2.03515607046558,2.17819940300694
"FBtr0339391",133.081386539952,160.997859727752,95.7614469894737,627.615788252871,702.466840873547,500.439447860602,0.0071908241026475,2.25452638168461,0.000113472772646078,4.77177620191743,2.14322133455135
