Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0053181	1017	284	288	614	197	211	512	444	410	313	276	259	368.95	455	283	0.62	-0.689	-4.196	2.71566278372306e-05	0.000691097383274895	0.0098	0.0214	0.0164	0.0164	TRUE	0.1519
FBgn0001114	91849	29582	32345	49802	24223	27851	46261	46231	46088	25396	33880	34137	38665.47	46193	31138	0.674	-0.569	-4.192	2.76257970478056e-05	0.000701034114828502	0.0127	0.0129	0.0133	0.0133	TRUE	0.3191
FBgn0260486	5030	1752	1507	3652	1065	1109	2533	2738	2147	1862	1490	1359	2021.66	2473	1570	0.636	-0.653	-4.191	2.77150328679379e-05	0.000701300561803191	0.0204	0.0144	0.0169	0.0169	TRUE	0.3268
FBgn0013763	54728	21973	28996	35273	15930	19182	27565	34340	41316	17987	22281	23511	27833.23	34407	21260	0.618	-0.695	-4.179	2.93232150058943e-05	0.000739892000162892	0.0292	0.013	0.0199	0.0199	TRUE	0.1251
FBgn0038595	342	123	146	176	81	91	172	192	208	90	113	112	147.85	191	105	0.546	-0.873	-4.161	3.1678455613119e-05	0.000794816913087469	0.0089	0.0341	0.0239	0.0239	TRUE	0.2063
FBgn0032899	2716	830	1187	1693	629	876	1368	1297	1691	863	880	1074	1195.54	1452	939	0.646	-0.63	-4.124	3.71849372710993e-05	0.000920017322982449	0.0169	0.0155	0.0159	0.0159	TRUE	0.2447
FBgn0011206	853	233	207	475	123	155	430	364	295	242	172	190	282.16	363	201	0.557	-0.844	-4.093	4.25813212036591e-05	0.0010419555713214	0.0306	0.024	0.0266	0.0266	TRUE	0.1503
FBgn0038290	2405	680	883	1646	590	684	1211	1063	1258	839	825	838	1005.86	1177	834	0.708	-0.498	-4.056	5.00155245215149e-05	0.00120401456961478	0.0023	0.016	0.0098	0.0098	TRUE	0.0823
FBgn0036746	4003	1309	1176	2710	952	1089	2016	2046	1676	1382	1332	1335	1630.97	1913	1350	0.705	-0.503	-4.052	5.07078970980408e-05	0.00121412698777486	0.0051	0.0148	0.0104	0.0104	TRUE	0.1389
FBgn0034636	60	22	17	15	1	5	30	34	24	8	1	6	17.33	29	5	0.187	-2.419	-4.049	5.14289761085408e-05	0.00122480719304485	0	0.1946	0.152	0.152	TRUE	0.6828
