Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0086506	43	24	19	376	81	57	22	36	27	192	111	71	76.49	28	125	4.271	2.094	4.463	8.08301915566008e-06	0.000237536033027878	0.1582	0.1111	0.1336	0.1336	TRUE	NA
FBtr0110921	55	31	23	251	115	67	28	46	32	128	158	83	79.42	35	123	3.512	1.812	4.458	8.2803924013685e-06	0.000242932706422239	0.0908	0.1079	0.0995	0.0995	TRUE	NA
FBtr0087870	4	2	1	48	20	26	2	3	1	25	27	32	15.12	2	28	12.84	3.683	4.455	8.40855747146128e-06	0.000246284420906658	0	0.4566	0.2386	0.2386	TRUE	NA
FBtr0336697	43	19	32	199	74	77	22	28	45	102	102	96	65.76	32	100	3.243	1.697	4.439	9.02359513040578e-06	0.000263426438039618	0.0345	0.1249	0.0831	0.0831	TRUE	NA
FBtr0303750	485	164	155	2224	314	350	251	246	218	1136	431	434	452.68	238	667	2.523	1.335	4.434	9.25853480093415e-06	0.00026983976797912	0.0852	0.0403	0.0618	0.0618	TRUE	NA
FBtr0300941	561	143	168	1114	272	299	290	214	237	569	374	371	342.42	247	438	1.758	0.814	4.425	9.65229541189354e-06	0.000279932390380014	0.003	0.045	0.0207	0.0207	TRUE	NA
FBtr0307015	11212	2489	2474	14910	6530	6561	5803	3728	3485	7614	8967	8140	6289.44	4339	8240	1.948	0.962	4.424	9.68139664687787e-06	0.000280316838101336	0.0364	0.027	0.0339	0.0339	TRUE	NA
FBtr0081882	7449	2992	3338	10105	5157	5867	3855	4481	4702	5160	7082	7279	5426.57	4346	6507	1.484	0.57	4.415	1.00804663808468e-05	0.000291394658077715	0.0031	0.0271	0.0118	0.0118	TRUE	NA
FBtr0072712	26	11	7	103	38	52	13	16	10	53	52	65	34.85	13	57	4.229	2.08	4.412	1.02460521390316e-05	0.000295698056103764	0	0.2128	0.111	0.111	TRUE	NA
FBtr0084910	100	102	137	226	227	283	52	153	193	115	312	351	195.96	133	259	2.014	1.01	4.4	1.0838418450346e-05	0.00031127022857966	0.0063	0.0592	0.0315	0.0315	TRUE	NA
FBtr0113380	5	2	2	59	20	22	3	3	3	30	27	27	15.55	3	28	10.33	3.369	4.384	1.16741366358884e-05	0.000333646447860262	0	0.4447	0.2189	0.2189	TRUE	NA
FBtr0343443	3737	1831	1798	6079	2654	3323	1934	2742	2533	3104	3645	4123	3013.46	2403	3624	1.516	0.6	4.383	1.16942562540412e-05	0.000333682399016521	0.004	0.0281	0.0131	0.0131	TRUE	NA
FBtr0087369	216	60	65	430	129	157	112	90	92	220	177	195	147.45	98	197	2.017	1.012	4.38	1.18611713423968e-05	0.000337356884595405	0	0.0701	0.0301	0.0301	TRUE	NA
FBtr0079779	168	50	55	325	122	160	87	75	77	166	168	199	128.55	80	178	2.205	1.141	4.379	1.19230422213847e-05	0.000337488863901627	0	0.0766	0.0392	0.0392	TRUE	NA
FBtr0082167	560	152	184	928	305	359	290	228	259	474	419	445	352.47	259	446	1.723	0.785	4.379	1.19036493067133e-05	0.000337488863901627	0	0.0444	0.0198	0.0198	TRUE	NA
FBtr0334654	13	7	18	83	102	44	7	10	25	42	140	55	46.6	14	79	5.689	2.508	4.379	1.19114753785557e-05	0.000337488863901627	0.2183	0.1656	0.1902	0.1902	TRUE	NA
FBtr0070600	905	310	279	1364	586	617	468	464	393	697	805	765	598.74	442	756	1.703	0.768	4.376	1.20733198912869e-05	0.000339030320947232	0.0075	0.0368	0.0203	0.0203	TRUE	NA
FBtr0088052	206	50	19	560	139	136	107	75	27	286	191	169	142.31	70	215	3.204	1.68	4.377	1.20363457954651e-05	0.000339030320947232	0.129	0.0717	0.0939	0.0939	TRUE	NA
FBtr0301708	392	77	31	1035	245	179	203	115	44	529	336	222	241.49	121	362	3.163	1.661	4.377	1.20279228056015e-05	0.000339030320947232	0.158	0.0529	0.096	0.096	TRUE	NA
FBtr0308213	497	118	95	874	320	260	257	177	134	446	439	323	296.02	189	403	2.169	1.117	4.377	1.20273183295088e-05	0.000339030320947232	0.0369	0.0479	0.0424	0.0424	TRUE	NA
FBtr0075492	2397	751	910	3500	1401	1772	1241	1125	1282	1787	1924	2198	1592.81	1216	1970	1.615	0.691	4.372	1.2319362421509e-05	0.000345391189538695	0.0084	0.03	0.0173	0.0173	TRUE	NA
FBtr0086613	77	30	23	195	76	88	40	45	32	100	104	109	71.72	39	104	2.661	1.412	4.36	1.29768395569524e-05	0.000361532706459914	0	0.1167	0.0568	0.0568	TRUE	NA
FBtr0089655	564	856	901	1098	1496	1449	292	1282	1269	561	2054	1798	1209.33	948	1471	1.634	0.708	4.361	1.29664861830045e-05	0.000361532706459914	0.0084	0.0313	0.018	0.018	TRUE	NA
FBtr0302151	4	2	1	30	27	29	2	3	1	15	37	36	15.81	2	29	11.913	3.574	4.359	1.30705052964975e-05	0.00036356966855399	0.0064	0.4378	0.2439	0.2439	TRUE	NA
FBtr0080837	15203	5569	6603	21688	9290	10809	7868	8341	9301	11075	12758	13410	10458.88	8503	12414	1.457	0.543	4.358	1.3106146178611e-05	0.000363907127544448	0.0025	0.0266	0.0111	0.0111	TRUE	NA
FBtr0086994	110	29	25	405	93	62	57	43	35	207	128	77	91.17	45	137	2.955	1.563	4.358	1.31237774785687e-05	0.000363907127544448	0.0517	0.0974	0.0747	0.0747	TRUE	NA
FBtr0086170	56	26	58	133	138	234	29	39	82	68	190	290	116.23	50	183	3.327	1.734	4.356	1.32593254408351e-05	0.000366516759959084	0.123	0.082	0.1004	0.1004	TRUE	NA
FBtr0113066	327	101	134	747	212	249	169	151	189	381	291	309	248.46	170	327	1.927	0.947	4.329	1.4965893945793e-05	0.000409847724140904	0.0095	0.0521	0.0295	0.0295	TRUE	NA
FBtr0334846	78	24	20	209	60	80	40	36	28	107	82	99	65.48	35	96	2.761	1.465	4.324	1.53538629482981e-05	0.000419174675028305	0	0.1254	0.0613	0.0613	TRUE	NA
FBtr0089978	1424	93	132	2074	366	502	737	139	186	1059	503	623	541.12	354	728	2.556	1.354	4.321	1.55302525996918e-05	0.000423336978029503	0.1018	0.038	0.0672	0.0672	TRUE	NA
FBtr0302578	332	86	64	457	443	505	172	129	90	233	608	627	309.84	130	489	3.525	1.818	4.313	1.60694732931554e-05	0.000436689788063307	0.2213	0.047	0.1228	0.1228	TRUE	NA
FBtr0343506	525	109	147	880	275	283	272	163	207	449	378	351	303.36	214	393	1.846	0.884	4.306	1.66407085048167e-05	0.000451519592267962	0.006	0.0474	0.0262	0.0262	TRUE	NA
